Product Name,Brand Name,Price,Stars,Text,Review Votes,ReviewsNumber,sentiment,AverageRating,review_length,token_count
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,very good product exclamation  an improvement over my   year old moto g no doubt my one and only issue so far is that sometimes it doesnt respond right away opening an app,10,798,Positive,4.045112781954887,161,32
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,take a step back and think about this thing it has an identical screen to  and ram of  an iphone   plus  for a sixth the price pop in an sd for more storage similar or better form factor too  with nice stereo speakers and better earbuds than an iphone performance is smooth  and it updated immediately to marshmallow whats not to likei guess one thing reports around the web indicate the screen may crack under light pressuredrops so get a case and screen protector because this is an older model phone  both can be found cheap at the usual suspects,20,798,Positive,4.045112781954887,561,101
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,shipping pretty fast  they left it by my garage  not on my front door or mailbox   which confused me on where it was when i received the notification saying it was on my porch  but overall   its in perfect shape and it works amazingly  thank you,0,798,Positive,4.045112781954887,249,51
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,gracias  excelente,0,798,Positive,4.045112781954887,19,2
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,buy from   worth the money exclamation  speaker is great   and can upgrade to   available language is not enoughno other problem yet,0,798,Positive,4.045112781954887,126,22
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,i love this phone exclamation  by the way  if you are looking for other cases for it i be using the blue vivo xl cases it fit but the headphone jack is a little off also  the buttons on the sides is off to but you can set this phone to turn on and off by tapping the screen which is a plus but thats just what i use the phone is love exclamation ,0,798,Positive,4.045112781954887,329,72
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,excellent value for price decent phone,0,798,Positive,4.045112781954887,39,5
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,exelente,0,798,Positive,4.045112781954887,8,1
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,1,have only had this phone for sub two weeks and have had nothing but issues out of the box constant freezing and crashing  i cant even use certain apps  my photos dont load and the phone straight up goes black screen and restarts at least once a day very unhappy customer at this point in time,10,798,Negative,4.045112781954887,296,56
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,2,great screen  slim and light occasionally gets quite warm the reason for two stars is durability  it has none the power switch quit after   months on the first phone ive owned   or so phones and never had a power switch quit on me i bought a second phone for a family member and the screen auto cracked this is likely the reason it is only   now versus   a year ago great phone but do not expect it to last for more than a year,10,798,Negative,4.045112781954887,444,88
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,seems more stable than my old gen   moto g but because of the location of the volume and power button i am constantly accidently doing screen captures i am still trying to adapt to the new version of android and how the phone it self works i dont like the white background in the app menu  white uses a lot more juice making the battery deplete quicker the feel has me missing my moto g i like the thicker body of the g but really like the idols excellent speakers and can handle more storage than the moto,10,798,Positive,4.045112781954887,512,99
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,ive used a lot of high end smart phones  including samsung  apple  google nexus  and lg i had to buy this phone for a consulting project  and i wound up liking it so much  i returned my google nexus  x  and bought another of these as my phone it has expandable storage micro sd which was important to me it has surprisingly good better than nexus  x battery life it does not have typical high end phone bloatware installedi would have given this   stars but the camera is just not up to par with the best of the smartphones should it be for  i would have preferred a    screen over its    but that is just me all in all  this is a great phone,20,798,Positive,4.045112781954887,668,124
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,great exclamation ,10,798,Positive,4.045112781954887,6,1
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,1,ive had this phone for    months now and am thoroughly disappointed with it it doesnt multitask very well freezes up at the most inopportune times and has begun restarting itself randomly throughout the day exclamation  save your money exclamation  exclamation  exclamation  exclamation ,50,798,Negative,4.045112781954887,233,38
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,2,screen cracked less then a month after i bought it i either emailed or called alcatel two months later because i was in a remote location without the ability to pack something and ship it they said their was nothing they could do except charge me for a repair really disappointed cause i was looking forward to using it but it is unusable since the lower half of the screen is unresponsive,40,798,Negative,4.045112781954887,393,72
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,3,this is my first alcatel onetouch phone these are what ive experienced during my usagei bought this phone because my brothers iphone  s was too slow and too small he already used an android device  but he feels more comfortable on iospros  thin and lightweight design not my kind of thing  but most people would like it  great display almost rivals the   oneplus    which is my daily driver  loud speakers louder than the galaxy s   the lg g   and the oneplus    but not as loud as the htc one m   the moto x pure edition  and the nexus  p  nice battery life better than the galaxy s   but not as good as the nexus  p  clean ui uninstallable bloatware  stock android like interfacecons  average performance   ghz octa core s    gb ram is not as good as the asus zenfone   and the oneplus x  average rear facing camera colors are dull  focus is slow  charging speed   and    hours  bloatware even though it can be uninstalled  itd be nice if it just didnt come with it  not durable enough doesnt feel robust and dependable  price it needs to be  so  its an overall okay phone for the price  but i would go with the zenfone   or the oneplus x also  for     the honor  x has very similar specs to the idol      so  i wouldnt fault you if you just bought one  but you can do better,40,798,Neutral,4.045112781954887,1342,241
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,the bestphone for the pricehaha,10,798,Positive,4.045112781954887,34,5
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,2,i bought this phone because of the reviews i seen here and because of the price for the specs this phone has after   months of use i can say definitely say that this phone is a huge disappointmentthe idol   has a nice big  p display which looks great    gb of ram  a decent processor  slim sleek design  and a mostly bloat free stock android os unfortunately  the software is horribly unoptimized because this phone suffers from lots of performance issues lag when watching videos on youtube  blurry pictures with the camera  and apps taking ages to open up are some examplesi had my phone bricked when trying to take a system update so i set up a warranty repair on their website and overnighted my phone to alcatel only to have it returned to me   days later unrepaired because my phone had water damage my phone has been in a case since day   and has never been submerged in or splashed with water clearly they dont want to honor their warrantypair that with the fact that this phone rarely gets patches and will likely never be updated to android    and i recommend paying a little more for a galaxy  lg  or nexus phone,50,798,Negative,4.045112781954887,1140,208
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,very nice phone fast and really good looking have gotten many compliments nice camera good phone overall exclamation ,0,798,Positive,4.045112781954887,109,17
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,im an it professional  although im also a single dad of   so price is the main thing here this is the best phone for the price i could get i love it exclamation  camera is great compared to me friends lg v  i have almost all the hardware for less than half the price the speakers are the best ive ever heard on a phone in the mid or flagship range no overly loud but stereo quality is excellent the lcd display is amazing for what it is no  k was not a deal breaker for me  p is more than enough ive dropped it at least   times and there is not even a scratch evocel case with tmobile the quality is off the charts compared to my old s  and lumia   if your on a budget you cant get much more for the price exclamation ,20,798,Positive,4.045112781954887,720,147
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,2,i really  really wanted to like this phone the screen is just fantastic and the speakers are amazing it absolutely blows away my moto x   in that regard the processor is ok  theres a bit of lag here and there but its not overwhelming and something you can easily live with the battery life seemed to be really fantastic  and it was a mostly great devicei only ran into problems when it comes to using it as a phone calls sound muddy  and everyone who i spoke to had issues understanding me coming from my moto x  which had fantastic call quality  this was very disappointing using the phone in speakerphone mode didnt help at all  if anything  it made it worse exclamation  ive also noticed it struggled with signal strength in the same areas where the x had no issue  consistently pulling a signal that was anywhere between     dbm worse than the xmaybe i got a bad device  but in reading more reviews ive noticed that muffled calls and signal issues seem to be commonplace honestly  a slightly better microphone and antenna would make this a killer phone if your goal is to use the browser and apps  youll be fine with this phone if you plan on anything more than occasional call  id look for something else,40,798,Negative,4.045112781954887,1220,220
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,i purchased this phone a few weeks ago but wanted to wait until alcatels update before i posted a review pre update this phone was   stars tops post update its a   you may have noticed other reviews knock the double tap feature thats been completely fixed the camera is better and lag is nearly non existentpros  the front speakers are as good as advertised   ive tested them with my htc m  and they are easily on par with boomsound without the infamous bezel  battery life is insanely good  screen quality and brightness is top notch  i love the reversible screen its not a gimmick and actually is useful  especially when i have a headphone jack plugged in i can now decide if i want the headphones jack to be on the bottom or the top  sd expansion enough said  near stock android i dont feel the need to add a launcher like i did with previous samsung phones s   s   cool features like a compass and fm radiocons  music tends hiccup every now and then doesnt matter which player im using or how im listening headphones or directly through the speakers was hoping that the update would fix but it didnt hopefully a future update will  no ir i get it  its a   phone so this is nitpicking honestly  wish the battery was removable this used to be a deal breaker for me but it seems to be the trend nowadays learning to dealthe camera is neither a pro or a con for me its not as good as the s   g  or even the s  but it is as good or better than the m  dont know about the m  it isnt bad by any stretch especially outdoors sony lensbottom line is i love this phone im sold and simply cant justify   or   for other flagships nor can i justify subsidizing or anything like that any longer the idol    zenphone and moto g seem to be setting a trend in the smartphone world and its exciting stuff so glad i picked this up exclamation edit   months in and im sill loving this phone for all of the reasons above hoping for a marshmallow update and now looking forward to a hopefully soon announcement for the idol  ,60,798,Positive,4.045112781954887,2077,384
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,love the phone had a iphone   and galaxy s  this alcatel is better in every way battery  speakers  flip screen etc if i ever need ill be buying alcatel again,20,798,Positive,4.045112781954887,164,31
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,i upgraded from the galaxy s   by taking a leap of faith and buying the alcatel onetouch  and a   gb micro sd my gamble paid off  this product has  so far  exceeded expectationsfor the basic smartphone user  it has every feature you need  including a flash on the camera theres no removable battery  but im sure it will last at least   years regardless if youre like me and dont need top end features but want a good android phone at a reasonable price  im pretty sure you wont be disappointed going with this phonefor you hardcore phone o files  its basically a no frills new android os and the no frills means no bloatware  fast loadresponse times and a solid day on the battery usage im sure its highly customizable for those that enjoy modding the os,30,798,Positive,4.045112781954887,772,137
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,ive been playing with the phone for only a day the nexus   is my previous phone there are many review articles and videos online about the idol   each stating about the same thing good enough but not great processing power good but not great camera close to stock android big  bright and clear display poor button placement i just wanted to comment on the many reviews that say the buttons are too high i think the designers took into account that this smartphone will be handled by two hands by most people holding it in your left hand and using your right to navigate positions the buttons perfectly your left thumb is on the power with the left index on the volume so people who buy this phone knowing to use two hands and they want value for their dollar theyll find it difficult to beat this one i for one am very happy with the product so far,0,798,Positive,4.045112781954887,868,161
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,if your a smart person and you are looking for a smartphone  this is the right phone for you exclamation  the idol   is not a high end smartphone like the samsung galaxy s  or the lg g   but it does deliver some pretty good performances and specs for the average user and you get this phone for around    the price the camera is good but not for professional phototagraphers the display is a full hd ips display and can be very birght the phone is made of plastic but it has a nice brushed finish which makes it look premium the duel front facing speakers are loud and clear now the reason i gave this product a   star is the performances and experiences i had recently the double tap feature is sometimes laggy and sometimes i have to double tap multiple times to get the phone open when i go on a heavy website on the web browser  i can barely scroll the screen we will see an update for this phone however  and hopefully these issues will be resolved in conclusion get this phone and stop thinking about those high end smartphones,30,798,Positive,4.045112781954887,1032,194
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,1,i have never been as disappointed with an item from amazon as i am with this onefirst  some good points about the phone the display and audio are top notch not even by grading on the curve of a   phone  they were as good or better than just about any flagship ive had as good or better than any other display ive seen  and the front facing stereo speakers were amazing no question about it the phone performed fairly well  just a little bit slower than my   lg optimus g pro  which had the same basic specs as this unit the almost stock android lollipop was a nice thing to have  not much bloatware had to be removed i changed the phones supplied launcher to the google launcher and that gave the unit even more of a stock android feeli should have known i was in for a nightmare when i opened the phone and found that alcatel didnt include the tool thats needed to pop out the sim and sd card tray it took a couple of hours to find something small enough to fit into the tiny hole that releases the tray  and since the phone arrived on a saturday  alcatel tech support was closed and amazon was no help  offering to send a replacement phone that might arrive monday  but most likely would come tuesday glad i pay for amazon prime to get such speedy service when a product is defective but i finally got the tray open and was able to insert the sim and sd cards from my current phone turned the phone on and it immediately found att  provisioned itself smoothly  and i thought i was off to the races boy  was i wrongi spent almost two days migrating apps from my old phone to this one  arranging the icons on the screen where i wanted them this phone only allowed   icons in a row while the lg had    so the nfc setup process couldnt replicate my current screen arrangement and re entering login and other information for all my apps i have a fair amount of apps  so it took a while in order to clean the cache and speed up the phone a bit after everything was just so  i restarted the phone  something ive done with the ten or so other android phones ive had over the years when the phone came back up  i noticed that about a third of the app icons were gone from my home screens just gone and when i tried to open a couple of other apps  i got a message on the bottom of the screen that the app wasnt installedi know android can do some funky things  so i waited about ten minutes to see if the information would show up on the screen and it hadnt changed  so i rebooted the phone again when it came on  even more icons were missing from the home screens i could find most not all of the missing apps in the app drawer and could launch about half of them but some of the data was gone  with very little chance of getting it back and since i lost more data the second time i restarted the phone  i wasnt really interested in restarting again and losing even more dataso the two days i spent getting the phone loaded up were blown the second i tried to restart it i hardly call that a small bug  and looking around some developer forums  it doesnt seem to be a bug tied to android      which is what the phone is running with an alcatel layer over it so its either the alcatel modifications or a hardware issue causing the problem either way  that kind of performance is completely unacceptable  and while i think the phone has some good parts to it and the price is right  if its going to lose data  i cant trust it or continue to use it even my kids   blu phone is more stable than this device isso back to amazon it goes  along with the accessories that were supposed to arrive on sunday but didnt come because amazon made a deal with the devil when they chose the usps to handle its sunday deliveries all in all  about a   lesson that sometimes you get what you pay for  and in this case i got a useless  low quality phone on the inside that looks like a great phone on the outsideoh  and one more thing amazon chose to ship the phone via usps in a padded envelope  not a box i found the envelope with the phone in it jammed in my mailbox with all my other mail  making for a very tight squeeze to get the envelope out of the mailbox without tearing it so the phone had less protection than it probably should have had and went through the postal system  which could have led to some kind of a hardware defect im not going to try my luck with another phone  especially if amazon is going to use such an insecure way to ship the phone i bet they dont ship s s in envelopes just sayinnext time  ill spend a little more money and get a phone i can trust,10,798,Negative,4.045112781954887,4637,888
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,outstanding value very good recption on h o network att mvno screen is just brilliant    easy to read in direct sunlight at noon in san antonio  texas sound is sharp and clear through front facing speakers great battery life reverseability works as advertised  is very handy being as this is from a second tier manufacturer i did not expect stellar quality or support i was wrong i got an ota software update yesterday     that was an unexpected surprise double tap to wake is now rock solid android software is nearly stock and any bloatware is easily removed  unlike other manufacturers i could mention samsung lg  etc this phone replaced a nexus   and imho is superior in every way,90,798,Positive,4.045112781954887,714,122
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,the idol   has been provided an amazing experience for me at a third of the cost of some of the top tier phones available on the market at   this smartphone provides all of the functionality i would want from a daily driver and there are only a few nit picky features a better camera  ir blaster  wireless charging and dedicated shutter button missing that i would need to have to upgrade away from this phone the previous phones i have used in order are the galaxy note ii  moto x  and the sharp aquos crystal and this phone blows them all out the waterdesign and sizesimply put  this phone feels great in the hand the symmetrical design and lack of capacitive keys really make the phone seem much smaller than other phones of the same screen size at    this phone is relatively easy to use one handed and i have average to small sized hands for a guy it is also as light or lighter than my previous phones it does not have premium build quality with metals or glass  but personally that has never mattered to me besides the customization of designing my moto x nothing really stood out as me when looking to purchase other phones but besides all that  the phone looks great the brushed metal look works for me  and since it is plastic it works for my wallet as well i have never had an issue with dropping this phone or it feeling awkward to usescreenthis screen is great it is  p  videos play well  colors pop  and i can take it out in the middle of the day and actually see the screen in direct sunlight the size of the screen also makes reading text easier and videos feel immersive it doesnt quite live up to the borderless aquos crystal experience  but there is no light leakage on this screen and it does better at an angle also  the screen responds well to the touch  even with a tempered glass protective covering over it that is something that cannot be said with the sharp aquos crystalsoundi never realized how much having the front facing speakers would improve the quality of gaming and video experiences being able to lay down the phone and watch a video without the output sounding muffled or indistiguishable from gibberish is awesome i find myself watching videos on my phone more than ever because of the audio features additionally  the included jbl earbuds are a nice touch and the jbl mix audio app is one of the coolest i have ever used i honestly find myself making playlists just to work on my mixing and transitions between tracks just check out some videos on youtube to see the app for itself because honestly a description here wont do justice to how fun the app isoperating system and featurescomes out of the box with lollipop and just updated to version     today as with any android phone customization is really limitless so i wont spend time on that here the reversible feature is pretty neat  and merits me echoing other reviews if it was not for the button placement or the design of my screen protector there would be times when i pull my phone out of my pocket and have no idea it was upside down the fluidity with how it works really stands out for functionality  and i am suprized this has not been a feature in phones prior to the idol  battery lifethere are phones that will get you longer battery life  but i have never been able to kill my phone in just one day of daily use i am not implying that it will be at   when you wake up the next day  but it is definitely an upgrade over my first gen moto x not having to find a charger immediately when i get home from work provides a little more freedom to the daily grind i know that usage varies by person  but outside of gamers i dont think moderate to light users will have too many gripes about battery lifeconclusionbuy this phone if you want a great experience at a great price  buy this phone one of my best decisions in a while to take the plunge being an unlocked phone carrying no carrier bloatware and built in apps like mix  file explorer and wifi display actually adding to the experience  im starting to see less and less reason to ever sign up for a carrier contract again if you need financing options  there is an amazon store card for that at   though  you wont find yourself in much of a financial bind if you decide to pick one up,220,798,Positive,4.045112781954887,4318,785
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,nice phone  so far  exclamation  exclamation  exclamation ,40,798,Positive,4.045112781954887,22,5
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,honestly  i love this phone i bought mine from amazon warehouse although it was used it preforms well but my package didnt come with the jbl headphone  just apple headphones as for most users  battery is a main concern my idol   gets about four to five hours of screen one time i would like to state i am a heavy battery user bluetooth enabled most of time for my moto   and bluetooth devices data also enabled for couple hours for my opinion  this is an average phone  battery wise buy a fast charger for this phone as it only comes with a standard alcatel charger the nfc and the gyroscope sensor work very well for vr streaming on board speakers are greatly better than most phones due to the dual front facing features the camera is just good nothing to write home about i highly advise yall to buy the a better camera unlocked app there is also a free version if yall are into that the app will make the camera in par with the iphone cameras if yall are wondering about the double tap to wake feature id like to say it works but only with the one touch launcher it might just be a software issue with the marshmallow upfate hope alcatel fixes it soon as of now i use nova launcher with the knock lock app and the gravity lock app works well in unisonoverall great phone for the   mark i did get mine used and for cheaper the price nothing bad hope this review helped your decision to consider this phone thanks bye bye,30,798,Positive,4.045112781954887,1465,272
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,high quality  features at a low cost love it exclamation ,10,798,Positive,4.045112781954887,47,10
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,got updated to marshmallow on    exclamation  exclamation  exclamation ,10,798,Positive,4.045112781954887,37,6
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,great for the price or any price you can think of,10,798,Positive,4.045112781954887,50,11
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,had to return  wouldnt maintain quality signal in my area to bad because i saw the potential and the sound quality on wi fi was fantastic exclamation ,0,798,Positive,4.045112781954887,140,25
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,1,great phone reliable fast all you expect the reviews it to be until the phone reaches   i tried recharging the phone for more then     hours and wont hold a charge i would hold the power button for more then   seconds and no response  just the led light i looked up the issue and it could be one of two problems the firmware might be setting the phone to hibernation or there might be a loose connection with the power button and socket i didnt want to void my warranty so i replaced the phone through amazoni waited another   days for a new phone and the phone seemed fine  but the led light would constantly flash even when all apps and notifications were turned off i let the phone go down to   again at work and tested if the phone would be able to turn back on again i charged it for     hours this time and no responsive the led light would turn on when charging and that would be it i dont know if its my bad luck but i will be replacing it one last time if it is true then the phone is only good to hold one charge exclamation  dont let it drain out completely or it wont turn on,20,798,Negative,4.045112781954887,1101,218
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,1,this is the second alcatel onetouch idol   set it up and shut it off and youll not be able to use the device again exclamation  going the wallmart tomorrow and if the sim card doesnt fix it  its going back the amazon exclamation  one star because no lower option,20,798,Negative,4.045112781954887,243,48
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,1,i really wanted to like this phone i looked up the specs  read the reviews and searched online for the best phone for my money i decided this was the phone to get  everyone raved about it they said it was the best phone under    blah blah youve probably seen all that too lets start with the good it has a pretty decent camera and a nice big screen thats about it i consider myself to be a simple man  if i buy something  its because its supposed to serve a purpose this phone froze all of the time  not only did i experience the stutter others experienced  but it froze and it crashed often at first i thought it was my fault  so i cleared all of my cache  deleted useless folders  downloaded cleaner apps etc but nothing worked  the phone kept freezing  crashing  and rebooting itself when i was in the middle of things ive had this phone about two weeks now and ive had it in a rage  i twisted the phone in my hands until i had shattered the lcd  screen and mangled the housing it felt awesome all in all  i should have known better this phone was released in   and were living in   two years in the tech industry is a lifetime dont make the mistake i made if you hate freezing  unresponsive  garbage cell phones  dont buy this product,100,798,Negative,4.045112781954887,1277,239
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,2,  year into having the idol     i wish i wouldve bought a moto x pure when it works  it works fine ive had to do a couple factory resets  ive had to send it off to be repaired when the screen popped off the body  and now it wont stay locked on a cell or data signal  so its back into the repair shop again spend the extra money and get something more reliable,30,798,Negative,4.045112781954887,373,75
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,love it cant wait for the idol  ,0,798,Positive,4.045112781954887,33,8
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,4,much better than i thought nice phone exclamation ,10,798,Positive,4.045112781954887,40,7
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,great phone mom loves it as a replacement for her moto g love the stock version of android    its super fast and smooth and the screen is perfect in quality and size for her,30,798,Positive,4.045112781954887,177,35
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,i love it,0,798,Positive,4.045112781954887,9,3
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,this phone is absolutely excellent i have had it over a month now and it receives excellent coverage for t mobile on the dallas and austin texas areas the phone is very light and feels very nice to hold the speakers are excellent and the headphones sound amazing but i have trouble keeping them in my ears even after changing the earbud inserts phone streams mlbtv on the lte network with no issues which was one of the main things i was hoping for battery life is excellent  i am not a hardcore phone user but it lasts me   days without charging which includes the mlb app  clash of clans  and facebookgoogle hangouts messaging if you are looking for a new phone and not wanting to spend a fortune this phone is perfect choice i have had no latency issues with the    android build with it like i read the screen is very vibrant and looks amazingcons like to pocket dial a lot but i heard android is famous for that with emergency calling no camera button on the sides  i was very accustomed to it on my nokia lumia   only   pages for shortcuts to apps  not sure if that is able to be changed or not the double tap screen isnt as responsive as my wifes sony xperia but i can live with those consi am not an android fan boy and this is my first android phone i converted from a windows phone which i also loved i have to say all in all i would highly recommend this phone,50,798,Positive,4.045112781954887,1397,265
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,its hard to believe that such a good phone is available at this price i was using a note   and fell in love with the large screen size i love the sd slot  which is why i wont get a new note  samsung has lost me the front facing speakers are great  i wish every mobile device had this the screen is vibrant it is fairly close to a stock android experience i like the camera  i have no problem using this instead of my real camera in most cases being unlocked is a must for me nowi would definitely recommend this phone i see no reason to pay the flagship prices when a phone like this can do everything i need  i would not consider myself a power user though,10,798,Positive,4.045112781954887,673,132
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,ive had this phone for about   months and really have had no problems with it i admit that i am a fairly light user  and mainly use it as a phone i can go at least     days between charges  honestly up to a weekreception is better than my previous phones samsung  sony phones and wifi strength is comparable there had been some camera issues the main one for me being battery drain but thats been improved the tap to turn on feature works reliably now  the screen is beautiful  and its fast with web and google play store browsingthe button locations may be a problem for some  but i find i use it upside down just as much as right side up since always use my phone left handed because i am doing something else like writing or unlocking a door with my dominant hand  its nice to have those buttons where they are my hands are pretty small but dexterous so a little shimmy is not a problem given my casei have only dropped it once   it has no chips or scratchescould not be more pleased at this point  but i dont think that my use is typical however it totally works for me now good updates,30,798,Positive,4.045112781954887,1129,211
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",ALCATEL,129.0,5,this is a great phone im not sure why they call this a mid range phone when the specs are the sameif better than the galaxy line  m  from htc  etc,20,798,Positive,4.045112781954887,150,31
